movie_id,user_id,rating_val,review_text
infinity-pool,charpin96,8,Triangle of Sadness if Panos Cosmatos directed it. Brandon knows what he’s doing. Still not convinced on Mia Goth. I think she’s really bad at acting. Grating performance in this.
passion-2012,charpin96,8,"Horny horny horny horny horny. I love DePalma so much. Every film is a blessing and a treat. His personal works will always be my preferred route in his filmography. His studio endeavors are slick but they don’t have enough  sex, affairs, murder, classical music, split screen, hard cuts, and everything taboo. Thank god for your boner Brian."
killers-of-the-flower-moon,charpin96,10,Yeah
stay-alive,charpin96,1,The day I met Anthony Masanz. (Edited in 2023.)
hannibal,charpin96,6,The existence of Ridley Scott’s Hannibal takes many steamy dumps on The Silence of the Lambs legacy. Specifically in the treatment of Clarice Starling. Even if Jodie Foster returned she would have felt like a completely different character. Their relationship in this is really bad and takes quite the turn. Beyond the obvious this is a really fun piece of gothic trash that absolutely has merits. Anthony Hopkins is hilarious in this movie and literally (and physically) chews up every…
dawn-of-the-dead,charpin96,9,Argento Cut. Cool score but I ultimately think the Italian master dumbs down Romero’s genius a bit. Still a great movie.
gremlins-2-the-new-batch,charpin96,10,35MM!
the-toxic-avenger,charpin96,10,TRASHSTERPIECE !!!!!
psycho-ii,charpin96,6,This gets more pointless every-time I watch it. Anthony Perkins great. Meg Tilly is not.
ghost-ship,charpin96,3,You’ve heard about the opening scene. It’s infamous for a reason. Top tier horror cold open. Besides some cool sets this is a boring and stale 2000s horror escapade. It’s not hard to make a movie about a haunted ship cool. How does one make it so flat and bad????
bewitched-2005,charpin96,6,Barbie for the golden age television fans.
cloverfield,charpin96,,"Cloverfield, the last grasp of true 9/11 panic released months before the Obama administration. Its secret marketing techniques caused massive fan speculation on the internet, and was extremely different for 2008 and remains unique to this day. I finally got to it this afternoon and I gotta say, a lot of Cloverfield remains fresh and at moments, truly terrifying. Spielberg did this brand of post 9/11 terror a bit more nuanced and sophisticated in his version of War of the…"
mimic,charpin96,4,Not enough cool shit. The shit that was cool was very cool there just wasn’t enough cool shit would’ve been cooler with more ya dig ?
candyman-day-of-the-dead,charpin96,2,"Candyman: A Reese’s outrageous bar. Its got everything. Perfect. Candyman: Farewell to the Flesh: A Milky Way. I’d rather have the better one, but it’s still edible and pretty good! Candyman 3: Day of the Dead: A fucking Mounds bar. Fuck this. (The 2021 film would be a 100 grand. Every so often it really hits)."
dolores-claiborne,charpin96,8,A masterclass from Kathy Bates. This King adaptation has really fallen to the wayside but must be seen. Strong influences from Mildred Pierce and a terrific Danny Elfman score. Tony Gilroy on the screenplay too??? A doozy.
joes-apartment,charpin96,8,Loved this. We don’t get zany live action cartoons like this anymore. Best aesthetic. It’s like a Joe Dante movie with 90s MTV drip. Biting satire too.
drop-dead-gorgeous,charpin96,9,Dvd
the-sisterhood-of-the-traveling-pants,charpin96,8,Great fucking movie despite a good amount of statch r*pe.
the-man-who-wasnt-there-2001,charpin96,7,Billy Bob is the king of cigs in this.
the-cable-guy,charpin96,4,Can we all just admit that Jim Carrey is annoying as fuck.
80-for-brady,charpin96,,Now THIS is podracing!
the-buckingham-murders,fleabird,4,"Weak screenplay, wannabe emotional thriller."
bhool-bhulaiyaa-3,fleabird,5,"The only good thing about this movie is how sensitively the end is handled. I’m glad there’s positive trans representation in mainstream Bollywood. But however the movie is really boring, I can’t believe BB2 was better than this. BB1 would be the only movie in the series which would stand against its time."
bhool-bhulaiyaa-2,fleabird,6,Tabu literally carried the entire movie.
the-substance,fleabird,8,I LOVE IT.
madame-web,fleabird,6,Why did everyone lie this was fun
bhool-bhulaiyaa,fleabird,8,"Bollywood was so ahead, a good funny scary psychological thriller which dealt with mental illness rather than making fun of it. And then there's its sequel."
do-patti,fleabird,5,"Kanika needs to stop writing films, whatever she writes is a mess. Netflix please stop greenlighting these mediocre half baked thrillers."
its-whats-inside,fleabird,4,"Tries to be funny, deep, dark but is actually very shallow."
dabangg,fleabird,6,"This was fun, didn’t expect that. Also Sonakshi in it tho >"
barbarian-2022,fleabird,8,"She's dumb, but an amazing movie. Fuck."
khel-khel-mein-2024,fleabird,6,Fun. Vaani is cute.
ctrl-2024,fleabird,9,"Oh Motwayne sahib.. you rocked it again. One of the very few directors who’s amazing in any genre. CTRL, is scary. It’s about what’s happening and what’s about to come. It’s got me paranoid now."
the-substance,marymichelle,9,i just simply cannot go back— what a freak ass show 😭
uglies,marymichelle,1,pretty... dumb 😔
primal-fear,marymichelle,,primal fear they could never be you
how-to-die-young-in-manila,marymichelle,,logging this lang (balikan ko kapag may comprehensive review na ako)
taym-pers-pers-taym,marymichelle,,"i gagged when she said ""ASTIG"" 😭"
expensive-candy,marymichelle,3,grabe na talaga ang inflation ngayon sampung piso na ang ice candy
poor-things-2023,marymichelle,7,damn the baby... mothered
becky-and-badette,marymichelle,7,"kung sino man nakaisip ng ""babaeng may ibon"" at ""bqbaeng may saging"" gusto lang kitang kausapin HSHHSHSHSSHSB"
lisa-frankenstein,marymichelle,6,that tanning bed gave off big final destination vibes
saltburn,marymichelle,6,felix's parents level of idgafism during the closed curtains lunch scene yeah uhm i kinda want to achieve that
the-hunger-games-the-ballad-of-songbirds-snakes,marymichelle,8,"i'm sorry but the old coriolanus can't come to the phone right now why? oh, 'cause he's dead."
here-comes-the-groom-2023,marymichelle,7,ewan ko sa inyo mga sis basta ako nag-enjoy talaga habang pinapanood ito amp ang galing at sobrang nakakaaliw si enchong at maris! bulwak din sa formulaic q&a scene like nauga ako sa flowchart tapos wala talagang papakabog sa kanila i love it
the-card-counter,uglyhepburn,8,watched with my mom on mother’s day :)
the-toll-of-the-sea,uglyhepburn,,pairs surprisingly well with kacey musgraves' studio album golden hour...
infinity-pool,uglyhepburn,,"watched this in little increments over the span of a few days,,,this is Not Good by any means but mia goth's performance got me to keep going. thank u, gracious angel"
pro-life,uglyhepburn,6,"have nothing negative to say about this(obviously it looks like a tv movie lol). bert mccracken from the used has a tattoo of the ""Baby"" from this on his hand, very odd choice....?"
journey-to-the-shore,uglyhepburn,10,I KNOW YOURE ALIVE AND GOD’S NOT FINISHED!!!!(!!!!!!)
broadway-danny-rose,uglyhepburn,8,i already thought this was fantastic but then that ending really made it for me...i cant help watching a man run after a woman AND they were couple irl?? i eat it up!!! so lovely and slight.
the-murder-of-nicole-brown-simpson,uglyhepburn,2,gotta one star AND heart this one because it's been months and i'm still thinking about. mena suvari innocent.
9-11-2017,uglyhepburn,4,:(
close-calls,uglyhepburn,8,this absolutely needed to be 2 hours long!!! it could have been even longer tbh
asuran,uglyhepburn,9,"i don’t know too much about south indian action cinema yet, but this feels like a spectacular entry point?! absolutely obsessed with this....!!!"
the-docks-of-new-york,uglyhepburn,10,the movie of the life
bo-burnham-inside,uglyhepburn,1,bo burnham has the energy of a male character who was written by a woman uwu
a-charlie-brown-thanksgiving,xkatie,10,i love seeing snoopy and woodstock eat a proper thanksgiving dinner and pumpkin pie together <3
spellbound-2024,xkatie,10,5 stars!!! this was soooo cute. the storyline made me quite emotional and i didn’t expect it to go the way it did. the soundtrack is amazing (it’s bound to be when alan menken is involved). rachel zegler did so good in both the songs and voice acting!! i love her so much 🫶🏻
wicked-2024,xkatie,10,"so incredible. even better than i thought it would be!! the cast was amazing. cried a lot at the end, i literally couldn’t help it. defying gravity is just so fucking good. i’m not ready for part 2 bc i’m gonna cry even more but i also need it asap!!! can’t wait to go see this again!"
a-real-pain,xkatie,10,one of my most anticipated films and it did not disappoint!! jesse eisenberg and kieran culkin were amazing in this. it’s so funny but also really emotional. loved the restaurant scene. this really felt like i was also on the tour with them and it makes me wanna visit poland even more one day!!
return-of-the-king-the-fall-and-rise-of-elvis,xkatie,10,such a good documentary!!! i enjoyed this sooo much. especially loved the beatles part <3
the-magdalene-sisters,xkatie,8,nuns acting all holy as if they aren’t abusive pieces of shit the scene of them all naked and the nun was figuring out who had the smallest/biggest tits and the hairiest bush was insane and they wanna act like all those girls are the bad ones??? anyone that worked at these type of places should all rot in hell. also found out that the actress who played crispina played the wife in small things like these!! same topic!!
small-things-like-these,xkatie,10,a new favorite cillian character!! bill is such a good person and a sweetheart for what he did. so awful that places like that existed. also it was so nice seeing mark mckenna in this!! after the movie my mom told me i was named after her grandmother who went to a place like that in ireland
music-by-john-williams,xkatie,10,greatest composer of all time!!! he’s a fucking genius. i wish he were immortal 😭
fred-claus,xkatie,8,BEAST OF BURDEN NEEDLE DROP
national-lampoons-christmas-vacation,xkatie,10,one of the best christmas movies
smile-2-2024,xkatie,9,that was genuinely so fucking scary omg. those jumpscares were diabolical i literally screamed at some and was frozen in fear for others wtffff
the-polar-express,xkatie,10,perfect film to start off the christmas season. my favorite 🫶🏻
kaboom,xsaputra,7,"fellas, it is gay to give my best friend birthday an explosion in the sky cds album?"
smooth-talk,xsaputra,5,she glides into the family circle rn
man-facing-southeast,xsaputra,8,"should you naming the lead female character is ""beatriz dick""? lol"
heroic-purgatory,xsaputra,9,anxious
two-lane-blacktop,xsaputra,8,"oh god im the american dream boy, but now i smell like gasoline"
shame-2011,xsaputra,8,me when jogging through a gloomy manhattan
au-hasard-balthazar,xsaputra,9,bittersweet triumph
europa,xsaputra,10,the fuck you blends technicolor and experimental
inherent-vice,xsaputra,3,imho pta lost his vitamin c
that-day-on-the-beach,xsaputra,10,"porcelain, cruel self-satisfaction"
naked-lunch,xsaputra,8,mfs put avant garde jazz
letter-never-sent,xsaputra,9,never say 'survive' to soviet lmao
stroke-king,lowreswunderbre,,Really enjoyed this. Reminded me of early David Gordon Green.
juror-2,lowreswunderbre,,Nicholas Hoult’s pouty red face is punchable.
whispers-in-shadows,lowreswunderbre,,"Old Ralph, New Tricks."
the-comeback-2004-boston-red-sox-2024,lowreswunderbre,10,"It was always about winning the World Series, but director Colin Barnicle correctly understood that the real story of victory was in coming from behind to humiliate the New York Yankees in the ALCS. Highly enjoyable."
terrifier-3,lowreswunderbre,,Eli Roth should be embarrassed. Isn’t this what Thanksgiving was supposed to be?
the-apprentice-2024,lowreswunderbre,8,What if I told you the best performance of the year was Sebastian Stan pretending to be Donald Trump?
cockfighter,lowreswunderbre,7,Give the girl you love a chicken head.
money-electric-the-bitcoin-mystery,lowreswunderbre,6,Not convinced Satoshi Nakamoto is Peter Todd. Decent documentary otherwise.
will-harper,lowreswunderbre,3,"♫ Let me in now, and it can be nice… Make me go now and I'll have to come back…Not once, not twice, but as many times as I like ♫"
joker-folie-a-deux,lowreswunderbre,,Joker: Folie à Deux followed my instructions from 2020 exactly.Will be reviewing on //MOVIES later this evening.
saturday-night-2024,lowreswunderbre,6,"Was this supposed to be a Peacock Original Film? The cast is terrific and the exteriors are stunning, but unfortunately Jason Reitman's Saturday Night comes together like a less ambitious Birdman--and without the punch."
megalopolis-2024,lowreswunderbre,,Coppola remembered what movies were and could be when everyone else forgot.
in-a-lonely-place,aromatasemebro,9,"Bogart often plays a slick, quick-witted professional who projects an aura of casual dominance of everyone around him, and here this persona is textualized as a sinister, mordant vessel for sublimating a violent, uncontrollable masculinity. But Ray is interested in baring the woundedness beneath, and in the frightful suspicion that paroxysmal violence from men arouses in the women whose independent lives are severely restricted by them, and by the dictates of family formation. The crime is an offstage event, an almost arbitrary imposition positioned to initiate the neurotic cycle that Dix and Laurel drive each other to, culminating in that anguishing final-act unraveling."
before-the-devil-knows-youre-dead,aromatasemebro,10,"Crushing American tragic family drama absolutely in the lineage of Eugene O'Neill, with a far more expansive characters than I had previously realized; there are no real ""bit parts,"" every little bit of it drips with abuse as belated psychic protection from having being abused."
the-big-sleep,aromatasemebro,8,"Kind of prefigures Kiss Me Deadly by crafting this clearly overencumbered narrative to draw the focus elsewhere, to the affective dimensions, to how slutty Humphrey Bogart is and to his assured safety by the prewritten need of Philip Marlowe to control the situation and top everyone around him. My pick for the wettest rain has ever looked on screen."
kiss-me-deadly,aromatasemebro,8,A grand pastiche of all that is cool and fucking stupid about noir. Ralph Meeker is sooo slutty in this
gilda,aromatasemebro,8,"Rita Hayworth's swag and outfits!!! Also a formidable picture about the internal contradictions of monogamy, muddled up a bit by its own ambition (for instance, Johnny's legal imprisonment of Gilda is a fascinating plot device that is dropped just a couple dozen minutes after it is raised, in service of the shoehorned happy ending)"
auntie-mame,aromatasemebro,10,"Some of the hardest I've laughed and the ugliest I've cried watching a movie. Would have to break into autocriticism to fully explain how much resonance it carries with my own life, but what a magnificent ode to the process of really living, against the throngs of people to whom the idea of you doing that is existentially threatening."
interstella-5555-the-5tory-of-the-5ecret-5tar-5ystem,aromatasemebro,6,"The ""Face to Face"" fakeout was so violent"
drowning-by-numbers,aromatasemebro,10,Why have Wes Anderson at all when Peter Greenaway already exists
death-becomes-her,aromatasemebro,10,Something deeply erotic in how the mortal enmity between Madeline and Helen dissipates into the love it grew out of as their mangled bodies lie together. A man being used as an intermediary object gotta be one of my favorite strains of lesbianism fr.
the-wizard-of-oz-1939,aromatasemebro,9,"Might have a politically self-defeating ending, but it's still magical and gay regardless."
strait-jacket,aromatasemebro,9,"A romp that held the potential to trigger the shit out of me. But it never did, and that owes itself the sheer complexity of Joan Crawford's character, who is certainly prone to reactive anger and paranoiac, as any highly traumatized woman who lost twenty years of her life to the hospital might be, yet metacognitively aware of herself and deeply loving of her daughter (who is, tellingly, never characterized beyond the shell of the romantic heroine that she presents…"
the-substance,aromatasemebro,2,"From very early on, it's clear that Fargeat wants to lead you along a single interpretative track -- an entertainment industry that requires consistency in perfection in the components of image -- weight, skin quality, body proportion, the abstract quality of agelessness -- with no built-in leniency or leeway. Starlets are, in effect, bound to criteria as invisible and arbitrary as the quotas that prevent workers at Amazon warehouses from going to take a piss, precisely as disposable as the…"
the-curious-case-of-benjamin-button,jdon1,6,I bet I still get more backache then old Brad Pitt
thanksgiving-2023,jdon1,6,Addison Rae jumpscare
shannon-matthews-the-musical-the-movie,jdon1,2,how the fuck did amazon prime sign off on this shite
action-point,jdon1,4,Watching Johnny Knoxville get hurt will never get old for me
the-violators,jdon1,6,Pretty gripping for a really low budget creation
i-saw-mommy-kissing-santa-claus,jdon1,4,feel like i’m the only person to ever watch this :’)
here-2024,jdon1,4,"When I first found out about this film I was genuinely super optimistic about it, but apart from the superb visuals and concept, it just really didn’t deliver for me. I’m sorry Mr Zemeckis"
steve-os-bucket-list,jdon1,6,"yep, he’s still fuckin mental"
dear-santa-2024,jdon1,4,I developed a second hand identity crisis watching this. It seemed to really struggle whether it wanted to be a kids movie or an adult movie
kung-fu-panda-2,jdon1,8,I was not expecting to rate this above a 2.
world-of-tomorrow,jdon1,10,how can tiny stick figures deliver such a big message
cocaine-bear,jdon1,2,A kid in the 80’s not knowing how to take coke? come on.
trap-2024,bedtimebonzob,7,"A bananas premise, mega sophisticated visual storytelling, and a witty Hartnett performance really elevate this one, even if you have to overlook some huge logic holes and tin-eared dialogue, as always with Shyamalan. Last act is also too conventional and too stretched out. But I had a good time with it overall."
conclave,bedtimebonzob,7,"Very entertaining and nicely shot thriller, with a twisty plot and lots of fantastic character actors giving enjoyable performances. Doesn't really amount to too much, but a gripping ride throughout."
demon-seed,bedtimebonzob,7,"Wild and increasingly batshit '70s horror sci-fi borrows liberally from 2001 and Rosemary's Baby to tell a story equal parts silly and disturbing, but it's all quite finely crafted and grounded by a fully-committed Julie Christie performance at its center. Also, even though the tech itself is of course outdated, it feels weirdly relevant today, touching as it does on primitive versions of things like Siri, deepfakes, and AI."
cloud-2024,bedtimebonzob,8,"Very original crime drama with horror and action elements from Kiyoshi Kurosawa. As usual, Kurosawa understands both the dangers of the internet and how to extract dread from empty urban landscapes better than just about anyone."
thelma-2024,bedtimebonzob,8,"Charming and very funny, with just enough melancholy under the surface. Squibb is fantastic."
bad-genius-2024,bedtimebonzob,6,"Not bad on its own merits, but functionally the same film as the original, and I just don't understand these remakes of very recent foreign films where it seems the only motivation was to make an identical copy, but this time in English. The one real difference here is that this one half-heartedly makes an attempt to tackle race as well as class, but it's very surface-y in that regard, and then very heavy handed (with real ""adapted by the guy who wrote LUCE"" vibes). Just watch the original!"
look-back-2024,bedtimebonzob,8,"Beautifully made anime that manages to touch on so much in its brief runtime -- art, ambition, friendship, guilt, and more. It gets pretty devastating in its second half, and there's a part of me that thinks you could tell a similar story even more effectively without the need for heavy-handed melodrama, but I can't deny that the whole thing just works, especially the magic realist touches to do with with manga being passed under a door, which reminded me of some of the time-jumping tricks of my beloved YOUR NAME."
my-old-ass,bedtimebonzob,7,"Very sweet and charming Canadian ""summer I'll never forget"" coming-of-age film with light magic realist elements. Filmmaking is just okay, leaning heavily on some gorgeous scenery, but the performances are lived-in and authentic, and the writing is frequently sharp and incisive. You've seen this kind of thing before, but this is a strong example of the form."
longlegs,bedtimebonzob,6,"Thought from the reviews and box office that this might be a step up for Perkins from the only other film I've seen of his, THE BLACKCOAT'S DAUGHTER, but instead it just feels almost exactly like that film in both its strengths and weaknesses -- namely that it's stylish, atmospheric, and well-acted, but also poorly written, silly, and glacially paced. The result is a just-okay movie with enough strong moments to make me wish it was better."
anora,bedtimebonzob,8,"Baker's on a generational run at the moment, and while I didn't love this QUITE as much as RED ROCKET or THE FLORIDA PROJECT, it's still full of magic. Incredibly well cast."
carrie-1976,bedtimebonzob,9,"Holds up, perhaps even better than I remembered. Incredibly well-made and visually spectacular, and yet for all its operatic style, it still finds plenty of time to spend with its characters and gets lots of memorably naturalistic performances from its young cast. It also doesn't feel the need to fill the first two acts with fake scares or unneeded subplots, just a slow and steady rise before the tragic third act -- one of the best final acts in horror cinema. And oh, that final jump scare still works! Happy Halloween!"
azrael-2024,bedtimebonzob,8,"Really dug this one. Not super innovative, but very well-crafted, intense, and quite scary apocalyptic survival horror with religious elements. Haunting score and fantastic silent performance from Weaving, who's shaping up to be one of our great horror actresses."
demons,bedtimebonzob,7,"Like a lot of Italian horror, incredible on the vibes front - score, soundtrack, photography, gore effects are all top notch, and the Berlin movie theater where it's set is beautiful (wikipedia tells me it's actually a discotheque and the same building was used for Nick Cave's performance in WINGS OF DESIRE -- quite a cinematic resume!).Characters, script, and performances are not really why I come to a movie like this, but I would have liked a little more…"
memoir-of-a-snail,bedtimebonzob,9,"Adam Elliot returns with another beautifully handcrafted, funny, and heartbreaking paean to a very memorable group of eccentrics and outsiders. Builds to a deeply moving ending."
the-shadow-strays,bedtimebonzob,8,"Tjahjanto's maximalist, ultraviolent take on THE MAN FROM NOWHERE (with a lot of JOHN WICK underworld mythology layered in) is just as accomplished and stylish as his previous epic THE NIGHT COMES FOR US, but whereas that one left me numb, this one engages thanks to a stronger emotional core and an incredible lead performance. I still felt it didn't QUITE justify its length, but this is easily one of the best actioners of the year regardless."
redline,bedtimebonzob,8,"Visually astounding, hyperkinetic racing anime that plays like George Miller and Paul Verhoeven teamed up to direct a Heavy Metal magazine cyberpunk Star Wars. Or something. Plot and character are negligible, but who cares when there's a guy called ""MachineHead"" who has his own theme music and at one point someone says ""Mr President, we can't let Funky Boy loose like that, he's going to destroy Roboworld!"" A blast."
i-the-executioner-2024,bedtimebonzob,7,"Ryoo's VETERAN sequel doesn't have the working class cops versus rich corporate asshole hook of the first film, but does have a vigilante serial killer and lots of expertly crafted chase and fight setpieces. Slick and entertaining."
me-2024,bedtimebonzob,7,"Dark, apocalyptic short from Don Hertzfeldt, with his usual humor and strong visual imagination. Didn't gut me emotiobally like WORLD OF TOMORROW or IT'S SUCH A BEAUTIFUL DAY, but pretty good for something that evidently started as an extended Arcade Fire music video."
strange-darling,bedtimebonzob,4,"Two lead performances are good and it's gorgeously shot, but, er, that's about it. Built around the world's least surprising twist, and doesn't really have anything else going on. Indulgent, contrived, empty, trying way too hard from frame one. A disappointment."
the-last-of-the-sea-women,bedtimebonzob,8,"Visually stunning doc tells a compelling story filled with memorable characters, and in the process engages with so many contemporary issues, from generational differences to climate change to gender politics on down. It was interesting to watch this after seeing the great '80s Japanese film MERMAID LEGEND earlier this week, as that film focuses on an ama, the Japanese equivalent of the haenyeo, as she fights villains who are trying to build a nuclear power plant, while in this film,…"
hello-mary-lou-prom-night-ii,bedtimebonzob,7,"Derivative but very well-crafted slasher sequel that takes liberally from CARRIE, A NIGHTMARE ON ELM STREET, and THE EXORCIST, but has a pulpy, B-Movie charm of its own."
waxwork,bedtimebonzob,6,"Campy, silly horror comedy with EC Comics vibes. Bonkers finale where all the waxwork villains come to life."
mermaid-legend,bedtimebonzob,9,"Gorgeous, original Japanese revenge film that melds art film and exploitation B-movie into an elemental fable. A slow burn that explodes into one of the great, jaw-on-the-floor endings. Loved it."
tombstone,bedtimebonzob,8,"Messy and overstuffed, yet it all still works thanks to an incredible cavalcade of 90s character actors, gorgeous visuals from the great Bill Fraker, and lovely bromance at its center between Russell and a never-better Kilmer. Also, so many killer tough-guy lines!"
in-a-violent-nature,bedtimebonzob,5,"Kind of love this concept -- both the idea of a slasher from the killer's POV and a slasher shot like an A24 movie (1.33 framing, no music, etc.), have a ton of potential. And the killer's look and weapon of choice are memorable. But the execution is iffy. For one thing, it cheats, with two lengthy scenes and several other smaller moments not from the killer's perspective at all. For another, it seems almost perversely anti-suspense. To me, the…"
film:85271,bedtimebonzob,8,"Technically accomplished, way ahead of its time silent home invasion thriller, containing three-way split screens and POV shots and many other cool stylistic ideas. Wild that this is from 1913."
humanist-vampire-seeking-consenting-suicidal-person,bedtimebonzob,8,"Accidentally watched two banger French-Canadian genre films this weekend, between this and RED ROOMS. This one is a very charming and original coming-of-age vampire story with a slick look, great lead performance, and a sharp sense of deadpan humor."
the-man-from-hong-kong,bedtimebonzob,7,"Ozploitation meets kung fu meets Bond in this silly and generic but very entertaining actioner, filled with gorgeous widescreen imagery, wild stunt work, and gnarly fights. Would have been even better with the originally intended star, Bruce Lee, instead of charisma black hole Jimmy Wang Yu."
red-rooms,bedtimebonzob,9,"Dark and brilliant tale of obsession, paranoia, true crime, and the internet, with one of the best performances of the year by Gariépy."
v-h-s-beyond,bedtimebonzob,6,"Despite a new sci-fi twist, this series remains pretty mid. Still, I'm such a sucker for the found footage anthology format and this is def one of the better entries overall, especially ""Live and Let Dive"" which is among the best segments in the entire franchise. If they'd have dropped the disastrously bad segment directed by a famous actor, I'd prob bump it another half star."
its-whats-inside,bedtimebonzob,8,"Clever, fun and stylish comedic thriller, with impressive turns from a lesser-known ensemble. A strong debut that would pair well with BODIES BODIES BODIES or COHERENCE."
the-exorcist-iii,bedtimebonzob,8,"Disturbing and well-crafted sequel with a clever concept, memorable dialogue, surprising moments of levity, and titanic performances from Scott and Dourif. Love how most of the scares are created entirely through dialogue, performance, composition, and editing, with nearly all of the actual violence kept offscreen. Very impressive direction from Blatty in general, even disregarding the fact that he was primarily a novelist. Several moments in here feel positively Lynchian. Ultimately falls down a bit in its strained connections to the first film and compromised ending, but well deserving of the cult it has built up over the years."
the-night-stalker,bedtimebonzob,7,"Fun, Richard Matheson-penned TV movie that introduces the Kolchak character as he takes on a vampire in Las Vegas. It's essentially a supernatural procedural, with McGavin charming as the lead, all set to a cool, jazzy score.It's sometimes hampered by its TV-movie visuals and budgetary restrictions, and in general probably felt more cutting-edge at the time in the way it modernizes the gothic, Euro-vampire mythos, seeing as it predates stuff like MARTIN, Salem's Lot, THE LOST BOYS, BUFFY THE VAMPIRE SLAYER, Anne Rice, etc."
maxxxine,bedtimebonzob,5,"Liked X and loved PEARL, so couldn't help but be disappointed in this stylish but overstuffed, unscary, thematically empty trilogy capper. It's not a total disaster -- the cast is good, it's mostly well-crafted, and the super 16mm photography looks great. But whereas the other two films were built around small casts and minimal locations, this one positively sprawls, and in the process West loses all control of what his movie is or what it's about. Doesn't help that it…"
blink-twice,bedtimebonzob,7,"Really promising debut from Kravitz, with strong performances from the entire ensemble, a fantastic visual style, a killer soundtrack, and razor sharp editing. Unfortunately, the script is more of a mixed bag, getting worse as it goes and losing a handle on tone as things get silly and start to strain credulity. And I have no idea what was going on with that final scene."
anguish,bedtimebonzob,8,"Original, disturbing, and gorgeously shot meta-horror film that should be way better known. Would kill to see this in a theater."
sleep-2023,bedtimebonzob,8,"Jason Yu's debut is a well-crafted slow-burn psychological thriller with some Hitchcockian flair. You can tell Yu's a Bong disciple by the way every shot looks like it was meticulously storyboarded. Great performances by the two leads, and great use of its limited locations and characters."
total-recall,bedtimebonzob,8,"Melina: very demure, very sleazy.Beyond Fest screening at the Aero on 70mm. Still a blast."
the-substance,bedtimebonzob,10,"The best movie of the year and also the MOST movie of the year, a maximalist LA noir horror fairy tale that mashes up (deep breath) Kubrick and Cronenberg and Lynch and Zulawski and Raimi and Wright and Henenlotter and Carpenter and Larry Cohen and Stuart Gordon and John Waters and De Palma and Cinema Du Look and New French Extremity and The Portrait of Dorian Gray and Showgirls and... well you get the idea. It's anchored by some blunt…"
in-the-mood-for-love,bedtimebonzob,10,"Third viewing, but my first time in a theater (and on 35mm, no less). Still the best."
no-way-out-1987,bedtimebonzob,7,"The premise of THE BIG CLOCK, which is the main thing this one takes from the original novel, is so can't-miss that I'm kinda amazed that they still came pretty close to missing with this adaptation, thanks to a slog of a first hour and an absurd (and well known at this point) final twist. But that second half -- while implausible to say the least -- is a pretty clever, suspenseful watch throughout. Bonus points for the usual reasons…"
dreams,bedtimebonzob,8,"""It's good to be alive."" - Akira Kurosawa""There are a lot of bucket hats in this movie."" - My Wife"
metropolis-2001,bedtimebonzob,9,"Visually astounding anime tells a somewhat generic but still involving sci-fi noir story with absolutely mindblowing imagery and design. Bumped an extra star for a an incredible finale, especially the climactic sequence scored to Ray Charles' I Can't Stop Loving You."
rebel-ridge,bedtimebonzob,8,"Saulnier returns to form after a rough few years with a killer FIRST BLOOD/MICHAEL CLAYTON/JACK REACHER riff that's tense, taut, and clever, with a star-making performance from Aaron Pierre. Bums me out that this wasn't in theaters."
the-bad-sleep-well,bedtimebonzob,9,Kurosawa reinvents Hamlet as a claustrophobic corporate noir about moral rot in postwar Japan. Fantastic.
the-fall-guy-2024,bedtimebonzob,7,"A pretty nice surprise that I still wanted to be better than it is? Love the premise, the leads, the romance, the loving tribute to stunt people, and the killer third act, but it's still full of that David Leitch frat humor of bombastic '80s needledrops and movie references instead of actual jokes, which makes it hard to fully embrace. (Also, why is Stephanie Hsu in this for like 30 seconds? Why does everyone keep talking about Metalstorm like it's great when everything we see from it looks awful?)."
snack-shack,bedtimebonzob,7,"First half of this is SO good -- confident and well-paced and smartly directed and packed with sparkly dialogue. Falls off a little towards the end as it focuses on a cliche love triangle and then swerves into unearned melodrama, but the leads are all so charming that I still dug the hell out of it."
the-killer-2024,bedtimebonzob,6,"Sort of a hard one to rate -- on the one hand, as a remake of Woo's masterpiece, it's something of a travesty, a low-rent, digital, second-rate copy that adds lots of pointless backstory while stripping out everything that made the first one so unique (namely the melodrama!).On the other hand, compared to your typical made for a streamer actioner in 2024, it's extremely refreshing -- Woo may have lost a step in his old age, but he's still…"
the-cat-returns,bedtimebonzob,7,"Fun Ghibli adventure spinoff can't match the imaginative heights of their best work (and is pretty slight at 75 minutes), but is still a light on its feet and amusing entertainment."
perfect-days-2023,bedtimebonzob,10,"""Next time is next time. Now is now.""""It has to get darker to make sense.""Rewatched on Criterion 4K. Round two was even better. Bumping it a half star."
oddity-2024,bedtimebonzob,8,"This original, clever, and very scary horror mystery is one of the best surprises of the year for me. Feels like the best segment from an Amicus anthology, or one of the less gory episodes of Tales from the Crypt, but tells the story in a more contemporary way, jumping through time and following a series of different characters through various hair-raising setpieces, as the narrative's mysteries gradually reveal themselves. There are few clunky moments and flat supporting performances of the kind you often find in low-budget indie horror, but they can easily be forgiven considering how compelling everything around them is. A winner."
yesterday-once-more,bedtimebonzob,8,"Johnnie To makes his THE THOMAS CROWN AFFAIR, and it's a fizzy delight with tons of his usual visual wit (several bravura sequences are virtually silent). All the twists and double crosses get a little tiring after a while, but the movie still works thanks to the fabulous chemistry between the two leads."
